"idx","level_1","level_2","level_3","level_4","level_5"
1658,"08096101004","08096101","080961","08","09"
1659,"08096101005","08096101","080961","08","09"
1660,"08096101006","08096101","080961","08","09"
1661,"08096101009","08096101","080961","08","09"
1662,"08096101010","08096101","080961","08","09"
1663,"08096101011","08096101","080961","08","09"
1664,"08096102001","08096102","080961","08","09"
1665,"08096102002","08096102","080961","08","09"
1666,"08096102003","08096102","080961","08","09"
1667,"08096102004","08096102","080961","08","09"
1668,"08096102005","08096102","080961","08","09"
1669,"08096102006","08096102","080961","08","09"
1670,"08096102007","08096102","080961","08","09"
1671,"08096103001","08096103","080961","08","09"
1672,"08096103002","08096103","080961","08","09"
1673,"08096103003","08096103","080961","08","09"
1674,"08096103004","08096103","080961","08","09"
1675,"08096103005","08096103","080961","08","09"
1676,"08096103006","08096103","080961","08","09"
1677,"08096103007","08096103","080961","08","09"
1678,"08096103008","08096103","080961","08","09"
1679,"08096103009","08096103","080961","08","09"
1680,"08096103010","08096103","080961","08","09"
1681,"08096104001","08096104","080961","08","09"
1682,"08096104002","08096104","080961","08","09"
1683,"08096104003","08096104","080961","08","09"
1684,"08096104004","08096104","080961","08","09"
1685,"08096104006","08096104","080961","08","09"
1686,"08096104007","08096104","080961","08","09"
1687,"08096104008","08096104","080961","08","09"
1688,"08096104009","08096104","080961","08","09"
1689,"08096104010","08096104","080961","08","09"
1690,"08096104011","08096104","080961","08","09"
1691,"08097701001","08097701","080977","08","09"
1692,"08098301001","08098301","080983","08","09"
1693,"08098301002","08098301","080983","08","09"
1694,"08099601001","08099601","080996","08","09"
1695,"08100001001","08100001","081000","08","09"
1696,"08100001002","08100001","081000","08","09"
1697,"08101701001","08101701","081017","08","09"
1698,"08101701002","08101701","081017","08","09"
1699,"08101701003","08101701","081017","08","09"
1700,"08101701004","08101701","081017","08","09"
1701,"08101701005","08101701","081017","08","09"
1702,"08101701006","08101701","081017","08","09"
1703,"08101701007","08101701","081017","08","09"
1704,"08101701008","08101701","081017","08","09"
1705,"08101701009","08101701","081017","08","09"
1706,"08101701010","08101701","081017","08","09"
1707,"08101701011","08101701","081017","08","09"
1708,"08101701012","08101701","081017","08","09"
1709,"08101701013","08101701","081017","08","09"
1710,"08101701014","08101701","081017","08","09"
1711,"08101701015","08101701","081017","08","09"
1712,"08101701016","08101701","081017","08","09"
1713,"08101701017","08101701","081017","08","09"
1714,"08101701018","08101701","081017","08","09"
1715,"08101701019","08101701","081017","08","09"
1716,"08101701020","08101701","081017","08","09"
1717,"08101701021","08101701","081017","08","09"
1718,"08101701022","08101701","081017","08","09"
1719,"08101701023","08101701","081017","08","09"
1720,"08101701024","08101701","081017","08","09"
1721,"08101701025","08101701","081017","08","09"
1722,"08101701026","08101701","081017","08","09"
1723,"08101701027","08101701","081017","08","09"
1724,"08101701028","08101701","081017","08","09"
1725,"08101701029","08101701","081017","08","09"
1726,"08101701030","08101701","081017","08","09"
1727,"08101701031","08101701","081017","08","09"
1728,"08101701032","08101701","081017","08","09"
1729,"08101701033","08101701","081017","08","09"
1730,"08101701034","08101701","081017","08","09"
1731,"08101701035","08101701","081017","08","09"
1732,"08101701036","08101701","081017","08","09"
1733,"08101701037","08101701","081017","08","09"
1734,"08101701038","08101701","081017","08","09"
1735,"08101701039","08101701","081017","08","09"
1736,"08101701040","08101701","081017","08","09"
1737,"08101701041","08101701","081017","08","09"
1738,"08101702001","08101702","081017","08","09"
1739,"08101702002","08101702","081017","08","09"
1740,"08101702004","08101702","081017","08","09"
1741,"08101702005","08101702","081017","08","09"
1742,"08101702007","08101702","081017","08","09"
1743,"08101702008","08101702","081017","08","09"
1744,"08101702009","08101702","081017","08","09"
1745,"08101702010","08101702","081017","08","09"
1746,"08101702011","08101702","081017","08","09"
1747,"08101702012","08101702","081017","08","09"
1748,"08101702013","08101702","081017","08","09"
1749,"08101702014","08101702","081017","08","09"
1750,"08101702016","08101702","081017","08","09"
1751,"08101702017","08101702","081017","08","09"
1752,"08101702020","08101702","081017","08","09"
1753,"08101702021","08101702","081017","08","09"
1754,"08101702023","08101702","081017","08","09"
1755,"08101702024","08101702","081017","08","09"
1756,"08101702026","08101702","081017","08","09"
1757,"08101702028","08101702","081017","08","09"
1758,"08101702029","08101702","081017","08","09"
1759,"08101702031","08101702","081017","08","09"
1760,"08101702032","08101702","081017","08","09"
1761,"08101702033","08101702","081017","08","09"
1762,"08101702034","08101702","081017","08","09"
1763,"08101702036","08101702","081017","08","09"
1764,"08101702037","08101702","081017","08","09"
1765,"08101702038","08101702","081017","08","09"
1766,"08101702039","08101702","081017","08","09"
1767,"08101702040","08101702","081017","08","09"
1768,"08101702042","08101702","081017","08","09"
1769,"08101702043","08101702","081017","08","09"
1770,"08101702045","08101702","081017","08","09"
1771,"08101702046","08101702","081017","08","09"
1772,"08101702047","08101702","081017","08","09"
1773,"08101702048","08101702","081017","08","09"
1774,"08101702049","08101702","081017","08","09"
1775,"08101703001","08101703","081017","08","09"
1776,"08101703002","08101703","081017","08","09"
1777,"08101703003","08101703","081017","08","09"
1778,"08101703004","08101703","081017","08","09"
1779,"08101703005","08101703","081017","08","09"
1780,"08101703006","08101703","081017","08","09"
1781,"08101703007","08101703","081017","08","09"
1782,"08101703008","08101703","081017","08","09"
1783,"08101703009","08101703","081017","08","09"
1784,"08101703010","08101703","081017","08","09"
1785,"08101703011","08101703","081017","08","09"
1786,"08101703012","08101703","081017","08","09"
1787,"08101703013","08101703","081017","08","09"
1788,"08101703014","08101703","081017","08","09"
1789,"08101703015","08101703","081017","08","09"
1790,"08101703016","08101703","081017","08","09"
1791,"08101703017","08101703","081017","08","09"
1792,"08101703018","08101703","081017","08","09"
1793,"08101703019","08101703","081017","08","09"
1794,"08101703020","08101703","081017","08","09"
1795,"08101703021","08101703","081017","08","09"
1796,"08101703022","08101703","081017","08","09"
1797,"08101703023","08101703","081017","08","09"
1798,"08101703024","08101703","081017","08","09"
1799,"08101703025","08101703","081017","08","09"
1800,"08101703026","08101703","081017","08","09"
1801,"08101703027","08101703","081017","08","09"
1802,"08101703028","08101703","081017","08","09"
1803,"08101703029","08101703","081017","08","09"
1804,"08101704001","08101704","081017","08","09"
1805,"08101704002","08101704","081017","08","09"
1806,"08101704003","08101704","081017","08","09"
1807,"08101704004","08101704","081017","08","09"
1808,"08101704005","08101704","081017","08","09"
1809,"08101704006","08101704","081017","08","09"
1810,"08101704007","08101704","081017","08","09"
1811,"08101704009","08101704","081017","08","09"
1812,"08101704010","08101704","081017","08","09"
1813,"08101704011","08101704","081017","08","09"
1814,"08101704012","08101704","081017","08","09"
1815,"08101704014","08101704","081017","08","09"
1816,"08101704016","08101704","081017","08","09"
1817,"08101704018","08101704","081017","08","09"
1818,"08101704019","08101704","081017","08","09"
1819,"08101704020","08101704","081017","08","09"
1820,"08101704021","08101704","081017","08","09"
1821,"08101704022","08101704","081017","08","09"
1822,"08101704023","08101704","081017","08","09"
1823,"08101704025","08101704","081017","08","09"
1824,"08101704026","08101704","081017","08","09"
1825,"08101704027","08101704","081017","08","09"
1826,"08101704030","08101704","081017","08","09"
1827,"08101704031","08101704","081017","08","09"
1828,"08101704032","08101704","081017","08","09"
1829,"08101704033","08101704","081017","08","09"
1830,"08101704035","08101704","081017","08","09"
1831,"08101704036","08101704","081017","08","09"
1832,"08101704037","08101704","081017","08","09"
1833,"08101704040","08101704","081017","08","09"
1834,"08101704041","08101704","081017","08","09"
1835,"08101705001","08101705","081017","08","09"
1836,"08101705002","08101705","081017","08","09"
1837,"08101705003","08101705","081017","08","09"
1838,"08101705004","08101705","081017","08","09"
1839,"08101705005","08101705","081017","08","09"
1840,"08101705006","08101705","081017","08","09"
1841,"08101705007","08101705","081017","08","09"
1842,"08101705008","08101705","081017","08","09"
1843,"08101705010","08101705","081017","08","09"
1844,"08101705011","08101705","081017","08","09"
1845,"08101705013","08101705","081017","08","09"
1846,"08101705014","08101705","081017","08","09"
1847,"08101705017","08101705","081017","08","09"
1848,"08101705018","08101705","081017","08","09"
1849,"08101705020","08101705","081017","08","09"
1850,"08101705021","08101705","081017","08","09"
1851,"08101705023","08101705","081017","08","09"
1852,"08101705024","08101705","081017","08","09"
1853,"08101705025","08101705","081017","08","09"
1854,"08101705026","08101705","081017","08","09"
1855,"08101705028","08101705","081017","08","09"
1856,"08101705029","08101705","081017","08","09"
1857,"08101705030","08101705","081017","08","09"
1858,"08101705031","08101705","081017","08","09"
1859,"08101705032","08101705","081017","08","09"
1860,"08101705033","08101705","081017","08","09"
1861,"08101705034","08101705","081017","08","09"
1862,"08101705035","08101705","081017","08","09"
1863,"08101705037","08101705","081017","08","09"
1864,"08101705038","08101705","081017","08","09"
1865,"08101706001","08101706","081017","08","09"
1866,"08101706002","08101706","081017","08","09"
1867,"08101706005","08101706","081017","08","09"
1868,"08101706006","08101706","081017","08","09"
1869,"08101706007","08101706","081017","08","09"
1870,"08101706008","08101706","081017","08","09"
1871,"08101706009","08101706","081017","08","09"
1872,"08101706010","08101706","081017","08","09"
1873,"08101706011","08101706","081017","08","09"
1874,"08101706012","08101706","081017","08","09"
1875,"08101706013","08101706","081017","08","09"
1876,"08101706014","08101706","081017","08","09"
1877,"08101706015","08101706","081017","08","09"
1878,"08101706016","08101706","081017","08","09"
1879,"08101706017","08101706","081017","08","09"
1880,"08101706018","08101706","081017","08","09"
1881,"08101706019","08101706","081017","08","09"
1882,"08101706021","08101706","081017","08","09"
1883,"08101706022","08101706","081017","08","09"
1884,"08101706023","08101706","081017","08","09"
1885,"08101706024","08101706","081017","08","09"
1886,"08101706025","08101706","081017","08","09"
1887,"08101706026","08101706","081017","08","09"
1888,"08101706027","08101706","081017","08","09"
1889,"08101706030","08101706","081017","08","09"
1890,"08101706031","08101706","081017","08","09"
1891,"08101706032","08101706","081017","08","09"
1892,"08102201001","08102201","081022","08","09"
1893,"08102202001","08102202","081022","08","09"
1894,"08102202002","08102202","081022","08","09"
1895,"08102202003","08102202","081022","08","09"
1896,"08102203001","08102203","081022","08","09"
1897,"08102203002","08102203","081022","08","09"
1898,"08102203003","08102203","081022","08","09"
1899,"08102203004","08102203","081022","08","09"
1900,"08102203005","08102203","081022","08","09"
1901,"08102203006","08102203","081022","08","09"
1902,"08102203007","08102203","081022","08","09"
1903,"08102203008","08102203","081022","08","09"
1904,"08102203009","08102203","081022","08","09"
1905,"08102203010","08102203","081022","08","09"
1906,"08102204001","08102204","081022","08","09"
1907,"08102204002","08102204","081022","08","09"
1908,"08102204003","08102204","081022","08","09"
1909,"08102204004","08102204","081022","08","09"
1910,"08102204005","08102204","081022","08","09"
1911,"08102205001","08102205","081022","08","09"
