id,area,Y,M,O,Total
08019302129,0.032430063738912586,253.0,871.0,399.0,1523.0
08019302130,0.03202881876911079,212.0,541.0,351.0,1104.0
08019302131,0.018064560761051788,202.0,633.0,283.0,1118.0
08019302132,0.01774086208474807,145.0,587.0,279.0,1011.0
08019302133,0.023786777326431797,131.0,392.0,297.0,820.0
08019302134,0.019357432518603078,237.0,824.0,391.0,1452.0
08019302135,0.035898991239903,367.0,1320.0,403.0,2090.0
08019302136,0.014650901438732851,144.0,497.0,239.0,880.0
08019302137,0.027593031821374885,259.0,903.0,275.0,1437.0
08019302138,0.04006685483860069,384.0,1066.0,471.0,1921.0
08019302139,0.030015915596863115,279.0,1113.0,309.0,1701.0
08019302140,0.035861763389394716,345.0,1139.0,405.0,1889.0
08019302141,0.017877155031068924,237.0,664.0,277.0,1178.0
08019302142,0.03597099756459221,366.0,1258.0,370.0,1994.0
08019302143,0.035764334004716514,276.0,899.0,289.0,1464.0
08019302144,0.03964166675989408,272.0,921.0,292.0,1485.0
08019302145,0.03993685695975237,238.0,773.0,217.0,1228.0
08019302146,0.019971267478467718,189.0,719.0,269.0,1177.0
08019302147,0.0357692806314912,396.0,1234.0,438.0,2068.0
08019302148,0.1086350540672796,273.0,913.0,366.0,1552.0
08019302149,0.06140654752241262,371.0,1166.0,320.0,1857.0
08019302150,0.04990603749162056,281.0,921.0,305.0,1507.0
08019302151,0.03041895032327039,264.0,930.0,287.0,1481.0
08019302152,0.019985098736877017,207.0,665.0,395.0,1267.0
08019302153,0.018300916042125814,242.0,733.0,372.0,1347.0
08019302154,0.021329565780298553,157.0,639.0,206.0,1002.0
08019302155,0.03150573125134023,315.0,1025.0,461.0,1801.0
08019302156,0.017855550142374103,199.0,698.0,385.0,1282.0
08019302157,0.017995211726746257,249.0,658.0,280.0,1187.0
08019302158,0.03589489874889642,260.0,929.0,394.0,1583.0
08019302159,0.03985056239468312,398.0,1174.0,388.0,1960.0
08019302160,0.03973481279762654,342.0,1188.0,431.0,1961.0
08019302161,0.017843095454580918,222.0,717.0,218.0,1157.0
08019302162,0.01796800498950215,252.0,828.0,318.0,1398.0
08019302163,0.0399413062994327,309.0,1100.0,390.0,1799.0
08019302164,0.06501330164781315,245.0,940.0,257.0,1442.0
08019302165,0.03590792391243013,293.0,1054.0,336.0,1683.0
08019302166,0.04971774079477899,399.0,1339.0,398.0,2136.0
08019302167,0.03330834318026201,428.0,1191.0,493.0,2112.0
08019302168,0.06476370250984208,406.0,1392.0,449.0,2247.0
08019302169,0.03647177802751833,257.0,988.0,299.0,1544.0
08019302170,0.03112358164540507,283.0,891.0,341.0,1515.0
08019302171,0.028414611989012198,292.0,965.0,361.0,1618.0
08019302172,0.03585935112496275,255.0,982.0,267.0,1504.0
08019302173,0.03185844785338048,269.0,951.0,320.0,1540.0
08019303001,0.022648813559994325,316.0,967.0,391.0,1674.0
08019303002,0.028960879740016817,361.0,1243.0,332.0,1936.0
08019303003,0.021386193065027325,336.0,1063.0,257.0,1656.0
08019303004,0.030952851412754348,287.0,968.0,309.0,1564.0
08019303005,0.08524298878504034,192.0,695.0,274.0,1161.0
08019303006,0.020129955087336195,280.0,917.0,195.0,1392.0
08019303007,0.023115884682741044,348.0,997.0,309.0,1654.0
08019303008,0.017622192169987814,253.0,751.0,197.0,1201.0
08019303009,0.01825588229215704,205.0,745.0,247.0,1197.0
08019303010,0.02470011307645194,387.0,1244.0,255.0,1886.0
08019303011,0.02069025461870648,381.0,1165.0,207.0,1753.0
08019303012,0.02930331318073897,360.0,1359.0,306.0,2025.0
08019303013,0.021536847073775563,337.0,1185.0,190.0,1712.0
08019303014,0.020346877678300367,338.0,1197.0,239.0,1774.0
08019303015,0.04438313004596548,580.0,1898.0,406.0,2884.0
08019303016,0.022164312252126357,264.0,819.0,167.0,1250.0
