ca,pro,muni,dist,seccen,idx
09,25,251207,25120709,25120709001,13146
09,25,251207,25120709,25120709002,13147
09,25,251207,25120709,25120709002,13148
09,25,251207,25120709,25120709002,13149
09,25,251214,25121401,25121401001,13150
09,25,251214,25121401,25121401001,13151
09,25,251214,25121401,25121401001,13152
09,25,251229,25122901,25122901001,13153
09,25,251229,25122901,25122901001,13154
09,25,251229,25122901,25122901001,13155
09,25,251229,25122901,25122901002,13156
09,25,251229,25122901,25122901002,13157
09,25,251229,25122901,25122901002,13158
09,25,251235,25123501,25123501001,13159
09,25,251235,25123501,25123501001,13160
09,25,251235,25123501,25123501001,13161
09,25,251240,25124001,25124001001,13162
09,25,251240,25124001,25124001001,13163
09,25,251240,25124001,25124001001,13164
09,25,251253,25125301,25125301001,13165
09,25,251253,25125301,25125301001,13166
09,25,251253,25125301,25125301001,13167
09,25,251266,25126601,25126601001,13168
09,25,251266,25126601,25126601001,13169
09,25,251266,25126601,25126601001,13170
09,25,251272,25127201,25127201001,13171
09,25,251272,25127201,25127201001,13172
09,25,251272,25127201,25127201001,13173
09,25,251288,25128801,25128801001,13174
09,25,251288,25128801,25128801001,13175
09,25,251288,25128801,25128801001,13176
09,25,251291,25129101,25129101001,13177
09,25,251291,25129101,25129101001,13178
09,25,251291,25129101,25129101001,13179
09,25,251305,25130501,25130501001,13180
09,25,251305,25130501,25130501001,13181
09,25,251305,25130501,25130501001,13182
09,25,251312,25131201,25131201001,13183
09,25,251312,25131201,25131201001,13184
09,25,251312,25131201,25131201001,13185
09,25,251327,25132701,25132701001,13186
09,25,251327,25132701,25132701001,13187
09,25,251327,25132701,25132701001,13188
09,25,251333,25133301,25133301001,13189
09,25,251333,25133301,25133301001,13190
09,25,251333,25133301,25133301001,13191
09,25,251348,25134801,25134801001,13192
09,25,251348,25134801,25134801001,13193
09,25,251348,25134801,25134801001,13194
09,25,251351,25135101,25135101001,13195
09,25,251351,25135101,25135101001,13196
09,25,251351,25135101,25135101001,13197
09,25,251364,25136401,25136401001,13198
09,25,251364,25136401,25136401001,13199
09,25,251364,25136401,25136401001,13200
09,25,251370,25137001,25137001001,13201
09,25,251370,25137001,25137001001,13202
09,25,251370,25137001,25137001001,13203
09,25,251370,25137001,25137001002,13204
09,25,251370,25137001,25137001002,13205
09,25,251370,25137001,25137001002,13206
09,25,251370,25137001,25137001003,13207
09,25,251370,25137001,25137001003,13208
09,25,251370,25137001,25137001003,13209
09,25,251370,25137001,25137001004,13210
09,25,251370,25137001,25137001004,13211
09,25,251370,25137001,25137001004,13212
09,25,251370,25137001,25137001005,13213
09,25,251370,25137001,25137001005,13214
09,25,251370,25137001,25137001005,13215
09,25,251370,25137001,25137001006,13216
09,25,251370,25137001,25137001006,13217
09,25,251370,25137001,25137001006,13218
09,25,251386,25138601,25138601001,13219
09,25,251386,25138601,25138601001,13220
09,25,251386,25138601,25138601001,13221
09,25,251399,25139901,25139901001,13222
09,25,251399,25139901,25139901001,13223
09,25,251399,25139901,25139901001,13224
09,25,251403,25140301,25140301001,13225
09,25,251403,25140301,25140301001,13226
09,25,251403,25140301,25140301001,13227
09,25,251410,25141001,25141001001,13228
09,25,251410,25141001,25141001001,13229
09,25,251410,25141001,25141001001,13230
09,25,251425,25142501,25142501001,13231
09,25,251425,25142501,25142501001,13232
09,25,251425,25142501,25142501001,13233
09,25,251431,25143101,25143101001,13234
09,25,251431,25143101,25143101001,13235
09,25,251431,25143101,25143101001,13236
09,25,251459,25145901,25145901001,13237
09,25,251459,25145901,25145901001,13238
09,25,251459,25145901,25145901001,13239
09,25,251462,25146201,25146201001,13240
09,25,251462,25146201,25146201001,13241
09,25,251462,25146201,25146201001,13242
09,25,251484,25148401,25148401001,13243
09,25,251484,25148401,25148401001,13244
09,25,251484,25148401,25148401001,13245
09,25,251497,25149701,25149701001,13246
09,25,251497,25149701,25149701001,13247
09,25,251497,25149701,25149701001,13248
09,25,251500,25150001,25150001001,13249
09,25,251500,25150001,25150001001,13250
09,25,251500,25150001,25150001001,13251
09,25,251517,25151701,25151701001,13252
09,25,251517,25151701,25151701001,13253
09,25,251517,25151701,25151701001,13254
09,25,251522,25152201,25152201001,13255
09,25,251522,25152201,25152201001,13256
09,25,251522,25152201,25152201001,13257
09,25,251538,25153801,25153801001,13258
09,25,251538,25153801,25153801001,13259
09,25,251538,25153801,25153801001,13260
09,25,251543,25154301,25154301001,13261
09,25,251543,25154301,25154301001,13262
09,25,251543,25154301,25154301001,13263
09,25,251556,25155601,25155601001,13264
09,25,251556,25155601,25155601001,13265
09,25,251556,25155601,25155601001,13266
09,25,251569,25156901,25156901001,13267
09,25,251569,25156901,25156901001,13268
09,25,251569,25156901,25156901001,13269
09,25,251575,25157501,25157501001,13270
09,25,251575,25157501,25157501001,13271
09,25,251575,25157501,25157501001,13272
09,25,251581,25158101,25158101001,13273
09,25,251581,25158101,25158101001,13274
09,25,251581,25158101,25158101001,13275
09,25,251615,25161501,25161501001,13276
09,25,251615,25161501,25161501001,13277
09,25,251615,25161501,25161501001,13278
09,25,251636,25163601,25163601001,13279
09,25,251636,25163601,25163601001,13280
09,25,251636,25163601,25163601001,13281
09,25,251641,25164101,25164101001,13282
09,25,251641,25164101,25164101001,13283
09,25,251641,25164101,25164101001,13284
09,25,251654,25165401,25165401001,13285
09,25,251654,25165401,25165401001,13286
09,25,251654,25165401,25165401001,13287
09,25,251667,25166701,25166701001,13288
09,25,251667,25166701,25166701001,13289
09,25,251667,25166701,25166701001,13290
09,25,251673,25167301,25167301001,13291
09,25,251673,25167301,25167301001,13292
09,25,251673,25167301,25167301001,13293
09,25,251689,25168901,25168901001,13294
09,25,251689,25168901,25168901001,13295
09,25,251689,25168901,25168901001,13296
09,25,251692,25169201,25169201001,13297
09,25,251692,25169201,25169201001,13298
09,25,251692,25169201,25169201001,13299
09,25,251706,25170601,25170601001,13300
09,25,251706,25170601,25170601001,13301
09,25,251706,25170601,25170601001,13302
09,25,251713,25171301,25171301001,13303
09,25,251713,25171301,25171301001,13304
09,25,251713,25171301,25171301001,13305
09,25,251713,25171301,25171301002,13306
09,25,251713,25171301,25171301002,13307
09,25,251713,25171301,25171301002,13308
09,25,251728,25172801,25172801001,13309
09,25,251728,25172801,25172801001,13310
09,25,251728,25172801,25172801001,13311
09,25,251728,25172801,25172801002,13312
09,25,251728,25172801,25172801002,13313
09,25,251728,25172801,25172801002,13314
09,25,251734,25173401,25173401001,13315
09,25,251734,25173401,25173401001,13316
09,25,251734,25173401,25173401001,13317
09,25,251734,25173401,25173401002,13318
09,25,251734,25173401,25173401002,13319
09,25,251734,25173401,25173401002,13320
09,25,251749,25174901,25174901001,13321
09,25,251749,25174901,25174901001,13322
09,25,251749,25174901,25174901001,13323
09,25,251752,25175201,25175201001,13324
09,25,251752,25175201,25175201001,13325
09,25,251752,25175201,25175201001,13326
09,25,251765,25176501,25176501001,13327
09,25,251765,25176501,25176501001,13328
09,25,251765,25176501,25176501001,13329
09,25,251771,25177101,25177101001,13330
09,25,251771,25177101,25177101001,13331
09,25,251771,25177101,25177101001,13332
09,25,251790,25179001,25179001001,13333
09,25,251790,25179001,25179001001,13334
09,25,251790,25179001,25179001001,13335
09,25,251804,25180401,25180401001,13336
09,25,251804,25180401,25180401001,13337
09,25,251804,25180401,25180401001,13338
09,25,251811,25181101,25181101001,13339
09,25,251811,25181101,25181101001,13340
09,25,251811,25181101,25181101001,13341
09,25,251826,25182601,25182601001,13342
09,25,251826,25182601,25182601001,13343
09,25,251826,25182601,25182601001,13344
09,25,251832,25183201,25183201001,13345
09,25,251832,25183201,25183201001,13346
09,25,251832,25183201,25183201001,13347
09,25,251850,25185001,25185001001,13348
09,25,251850,25185001,25185001001,13349
09,25,251850,25185001,25185001001,13350
09,25,251863,25186301,25186301001,13351
09,25,251863,25186301,25186301001,13352
09,25,251863,25186301,25186301001,13353
09,25,251898,25189801,25189801001,13354
09,25,251898,25189801,25189801001,13355
09,25,251898,25189801,25189801001,13356
09,25,251902,25190201,25190201001,13357
09,25,251902,25190201,25190201001,13358
09,25,251902,25190201,25190201001,13359
09,25,251919,25191901,25191901001,13360
09,25,251919,25191901,25191901001,13361
09,25,251919,25191901,25191901001,13362
09,25,251924,25192401,25192401001,13363
09,25,251924,25192401,25192401001,13364
09,25,251924,25192401,25192401001,13365
09,25,251930,25193001,25193001001,13366
09,25,251930,25193001,25193001001,13367
09,25,251930,25193001,25193001001,13368
09,25,251945,25194501,25194501001,13369
09,25,251945,25194501,25194501001,13370
09,25,251945,25194501,25194501001,13371
09,25,251961,25196101,25196101001,13372
09,25,251961,25196101,25196101001,13373
09,25,251961,25196101,25196101001,13374
09,25,251977,25197701,25197701001,13375
09,25,251977,25197701,25197701001,13376
09,25,251977,25197701,25197701001,13377
09,25,252000,25200001,25200001001,13378
09,25,252000,25200001,25200001001,13379
09,25,252000,25200001,25200001001,13380
09,25,252017,25201701,25201701001,13381
09,25,252017,25201701,25201701001,13382
09,25,252017,25201701,25201701001,13383
09,25,252022,25202201,25202201001,13384
09,25,252022,25202201,25202201001,13385
09,25,252022,25202201,25202201001,13386
09,25,252038,25203801,25203801001,13387
09,25,252038,25203801,25203801001,13388
09,25,252038,25203801,25203801001,13389
09,25,252038,25203801,25203801002,13390
09,25,252038,25203801,25203801002,13391
09,25,252038,25203801,25203801002,13392
09,25,252038,25203801,25203801003,13393
09,25,252038,25203801,25203801003,13394
09,25,252038,25203801,25203801003,13395
09,25,252038,25203801,25203801004,13396
09,25,252038,25203801,25203801004,13397
09,25,252038,25203801,25203801004,13398
09,25,252038,25203801,25203801005,13399
09,25,252038,25203801,25203801005,13400
09,25,252038,25203801,25203801005,13401
09,25,252038,25203801,25203801006,13402
09,25,252038,25203801,25203801006,13403
09,25,252038,25203801,25203801006,13404
09,25,252038,25203801,25203801007,13405
09,25,252038,25203801,25203801007,13406
09,25,252038,25203801,25203801007,13407
09,25,252043,25204301,25204301001,13408
09,25,252043,25204301,25204301001,13409
09,25,252043,25204301,25204301001,13410
09,25,252043,25204301,25204301002,13411
09,25,252043,25204301,25204301002,13412
09,25,252043,25204301,25204301002,13413
09,25,252056,25205601,25205601001,13414
09,25,252056,25205601,25205601001,13415
09,25,252056,25205601,25205601001,13416
09,25,252069,25206901,25206901001,13417
09,25,252069,25206901,25206901001,13418
09,25,252069,25206901,25206901001,13419
09,25,252075,25207501,25207501001,13420
09,25,252075,25207501,25207501001,13421
09,25,252075,25207501,25207501001,13422
09,25,252075,25207501,25207501002,13423
09,25,252075,25207501,25207501002,13424
09,25,252075,25207501,25207501002,13425
09,25,252075,25207501,25207501003,13426
09,25,252075,25207501,25207501003,13427
09,25,252075,25207501,25207501003,13428
09,25,252075,25207502,25207502001,13429
09,25,252075,25207502,25207502001,13430
09,25,252075,25207502,25207502001,13431
09,25,252075,25207502,25207502002,13432
09,25,252075,25207502,25207502002,13433
09,25,252075,25207502,25207502002,13434
09,25,252081,25208101,25208101001,13435
09,25,252081,25208101,25208101001,13436
09,25,252081,25208101,25208101001,13437
09,25,252094,25209401,25209401001,13438
09,25,252094,25209401,25209401001,13439
09,25,252094,25209401,25209401001,13440
09,25,252108,25210801,25210801001,13441
09,25,252108,25210801,25210801001,13442
09,25,252108,25210801,25210801001,13443
09,25,252115,25211501,25211501001,13444
09,25,252115,25211501,25211501001,13445
09,25,252115,25211501,25211501001,13446
09,25,252120,25212001,25212001001,13447
09,25,252120,25212001,25212001001,13448
09,25,252120,25212001,25212001001,13449
09,25,252154,25215401,25215401001,13450
09,25,252154,25215401,25215401001,13451
09,25,252154,25215401,25215401001,13452
09,25,252167,25216701,25216701001,13453
09,25,252167,25216701,25216701001,13454
09,25,252167,25216701,25216701001,13455
09,25,252173,25217301,25217301001,13456
09,25,252173,25217301,25217301001,13457
09,25,252173,25217301,25217301001,13458
09,25,252173,25217301,25217301002,13459
09,25,252173,25217301,25217301002,13460
09,25,252173,25217301,25217301002,13461
09,25,252173,25217302,25217302001,13462
09,25,252173,25217302,25217302001,13463
09,25,252173,25217302,25217302001,13464
09,25,252173,25217302,25217302002,13465
09,25,252173,25217302,25217302002,13466
09,25,252173,25217302,25217302002,13467
09,25,252173,25217302,25217302003,13468
09,25,252173,25217302,25217302003,13469
09,25,252173,25217302,25217302003,13470
09,25,252173,25217303,25217303001,13471
09,25,252173,25217303,25217303001,13472
09,25,252173,25217303,25217303001,13473
09,25,252173,25217303,25217303002,13474
09,25,252173,25217303,25217303002,13475
09,25,252173,25217303,25217303002,13476
09,25,252173,25217303,25217303003,13477
09,25,252173,25217303,25217303003,13478
09,25,252173,25217303,25217303003,13479
09,25,252173,25217304,25217304001,13480
09,25,252173,25217304,25217304001,13481
09,25,252173,25217304,25217304001,13482
09,25,252173,25217304,25217304002,13483
09,25,252173,25217304,25217304002,13484
09,25,252173,25217304,25217304002,13485
09,25,252189,25218901,25218901001,13486
09,25,252189,25218901,25218901001,13487
09,25,252189,25218901,25218901001,13488
09,25,252192,25219201,25219201001,13489
09,25,252192,25219201,25219201001,13490
09,25,252192,25219201,25219201001,13491
09,25,252206,25220601,25220601001,13492
09,25,252206,25220601,25220601001,13493
09,25,252206,25220601,25220601001,13494
09,25,252213,25221301,25221301001,13495
09,25,252213,25221301,25221301001,13496
09,25,252213,25221301,25221301001,13497
09,25,252228,25222801,25222801001,13498
09,25,252228,25222801,25222801001,13499
09,25,252228,25222801,25222801001,13500
09,25,252234,25223401,25223401001,13501
09,25,252234,25223401,25223401001,13502
09,25,252234,25223401,25223401001,13503
09,25,252249,25224901,25224901001,13504
09,25,252249,25224901,25224901001,13505
09,25,252249,25224901,25224901001,13506
09,25,252252,25225201,25225201001,13507
09,25,252252,25225201,25225201001,13508
09,25,252252,25225201,25225201001,13509
09,25,252265,25226501,25226501001,13510
09,25,252265,25226501,25226501001,13511
09,25,252265,25226501,25226501001,13512
09,25,252271,25227101,25227101001,13513
09,25,252271,25227101,25227101001,13514
09,25,252271,25227101,25227101001,13515
09,25,252287,25228701,25228701001,13516
09,25,252287,25228701,25228701001,13517
09,25,252287,25228701,25228701001,13518
09,25,252287,25228701,25228701002,13519
09,25,252287,25228701,25228701002,13520
09,25,252287,25228701,25228701002,13521
09,25,252304,25230401,25230401001,13522
09,25,252304,25230401,25230401001,13523
09,25,252304,25230401,25230401001,13524
09,25,252311,25231101,25231101001,13525
09,25,252311,25231101,25231101001,13526
09,25,252311,25231101,25231101001,13527
09,25,252326,25232601,25232601001,13528
09,25,252326,25232601,25232601001,13529
09,25,252326,25232601,25232601001,13530
09,25,252332,25233201,25233201001,13531
09,25,252332,25233201,25233201001,13532
09,25,252332,25233201,25233201001,13533
09,25,252347,25234701,25234701001,13534
09,25,252347,25234701,25234701001,13535
09,25,252347,25234701,25234701001,13536
09,25,252347,25234701,25234701002,13537
09,25,252347,25234701,25234701002,13538
09,25,252347,25234701,25234701002,13539
09,25,252347,25234702,25234702001,13540
09,25,252347,25234702,25234702001,13541
09,25,252347,25234702,25234702001,13542
09,25,252347,25234702,25234702002,13543
09,25,252347,25234702,25234702002,13544
09,25,252347,25234702,25234702002,13545
09,25,252347,25234703,25234703001,13546
09,25,252347,25234703,25234703001,13547
09,25,252347,25234703,25234703001,13548
09,25,252385,25238501,25238501001,13549
09,25,252385,25238501,25238501001,13550
09,25,252385,25238501,25238501001,13551
09,25,252398,25239801,25239801001,13552
09,25,252398,25239801,25239801001,13553
09,25,252398,25239801,25239801001,13554
09,25,252402,25240201,25240201001,13555
09,25,252402,25240201,25240201001,13556
09,25,252402,25240201,25240201001,13557
09,25,252424,25242401,25242401001,13558
09,25,252424,25242401,25242401001,13559
09,25,252424,25242401,25242401001,13560
09,25,252430,25243001,25243001001,13561
09,25,252430,25243001,25243001001,13562
09,25,252430,25243001,25243001001,13563
09,25,252430,25243001,25243001002,13564
09,25,252430,25243001,25243001002,13565
09,25,252430,25243001,25243001002,13566
09,25,252430,25243001,25243001003,13567
09,25,252430,25243001,25243001003,13568
09,25,252430,25243001,25243001003,13569
09,25,252445,25244501,25244501001,13570
09,25,252445,25244501,25244501001,13571
09,25,252445,25244501,25244501001,13572
09,25,252458,25245801,25245801001,13573
09,25,252458,25245801,25245801001,13574
09,25,252458,25245801,25245801001,13575
09,25,252477,25247701,25247701001,13576
09,25,252477,25247701,25247701001,13577
09,25,252477,25247701,25247701001,13578
09,25,252483,25248301,25248301001,13579
09,25,252483,25248301,25248301001,13580
09,25,252483,25248301,25248301001,13581
09,25,252496,25249601,25249601001,13582
09,25,252496,25249601,25249601001,13583
09,25,252496,25249601,25249601001,13584
09,25,252509,25250901,25250901001,13585
09,25,252509,25250901,25250901001,13586
09,25,252509,25250901,25250901001,13587
09,25,252516,25251601,25251601001,13588
09,25,252516,25251601,25251601001,13589
09,25,252516,25251601,25251601001,13590
09,25,252521,25252101,25252101001,13591
09,25,252521,25252101,25252101001,13592
09,25,252521,25252101,25252101001,13593
09,25,252537,25253701,25253701001,13594
09,25,252537,25253701,25253701001,13595
09,25,252537,25253701,25253701001,13596
09,25,252542,25254201,25254201001,13597
09,25,252542,25254201,25254201001,13598
09,25,252542,25254201,25254201001,13599
09,25,252555,25255501,25255501001,13600
09,25,252555,25255501,25255501001,13601
09,25,252555,25255501,25255501001,13602
09,25,259010,25901001,25901001001,13603
09,25,259010,25901001,25901001001,13604
09,25,259010,25901001,25901001001,13605
09,25,259025,25902501,25902501001,13606
09,25,259025,25902501,25902501001,13607
09,25,259025,25902501,25902501001,13608
09,25,259031,25903101,25903101001,13609
09,25,259031,25903101,25903101001,13610
09,25,259031,25903101,25903101001,13611
09,25,259046,25904601,25904601001,13612
09,25,259046,25904601,25904601001,13613
09,25,259046,25904601,25904601001,13614
09,25,259059,25905901,25905901001,13615
09,25,259059,25905901,25905901001,13616
09,25,259059,25905901,25905901001,13617
09,25,259062,25906201,25906201001,13618
09,25,259062,25906201,25906201001,13619
09,25,259062,25906201,25906201001,13620
09,25,259078,25907801,25907801001,13621
09,25,259078,25907801,25907801001,13622
09,25,259078,25907801,25907801001,13623
09,25,259084,25908401,25908401001,13624
09,25,259084,25908401,25908401001,13625
09,25,259084,25908401,25908401001,13626
09,25,259097,25909701,25909701001,13627
09,25,259097,25909701,25909701001,13628
09,25,259097,25909701,25909701001,13629
09,25,259101,25910101,25910101001,13630
09,25,259101,25910101,25910101001,13631
09,25,259101,25910101,25910101001,13632
09,25,259118,25911801,25911801001,13633
09,25,259118,25911801,25911801001,13634
09,25,259118,25911801,25911801001,13635
09,25,259123,25912301,25912301001,13636
09,25,259123,25912301,25912301001,13637
09,25,259123,25912301,25912301001,13638
09,25,259139,25913901,25913901001,13639
09,25,259139,25913901,25913901001,13640
09,25,259139,25913901,25913901001,13641
09,43,430017,43001701,43001701001,13642
09,43,430017,43001701,43001701001,13643
09,43,430017,43001701,43001701001,13644
09,43,430022,43002201,43002201001,13645
09,43,430022,43002201,43002201001,13646
09,43,430022,43002201,43002201001,13647
09,43,430038,43003801,43003801001,13648
09,43,430038,43003801,43003801001,13649
09,43,430038,43003801,43003801001,13650
09,43,430043,43004301,43004301001,13651
09,43,430043,43004301,43004301001,13652
09,43,430043,43004301,43004301001,13653
09,43,430043,43004301,43004301002,13654
09,43,430043,43004301,43004301002,13655
09,43,430043,43004301,43004301002,13656
09,43,430043,43004301,43004301003,13657
09,43,430043,43004301,43004301003,13658
09,43,430043,43004301,43004301003,13659
09,43,430043,43004301,43004301004,13660
09,43,430043,43004301,43004301004,13661
09,43,430043,43004301,43004301004,13662
09,43,430043,43004302,43004302001,13663
09,43,430043,43004302,43004302001,13664
09,43,430043,43004302,43004302001,13665
09,43,430043,43004302,43004302002,13666
09,43,430043,43004302,43004302002,13667
09,43,430043,43004302,43004302002,13668
09,43,430056,43005601,43005601001,13669
09,43,430056,43005601,43005601001,13670
09,43,430056,43005601,43005601001,13671
09,43,430056,43005602,43005602001,13672
09,43,430056,43005602,43005602001,13673
09,43,430056,43005602,43005602001,13674
09,43,430069,43006901,43006901001,13675
09,43,430069,43006901,43006901001,13676
09,43,430069,43006901,43006901001,13677
09,43,430075,43007501,43007501001,13678
09,43,430075,43007501,43007501001,13679
09,43,430075,43007501,43007501001,13680
09,43,430081,43008101,43008101001,13681
09,43,430081,43008101,43008101001,13682
09,43,430081,43008101,43008101001,13683
09,43,430094,43009401,43009401001,13684
09,43,430094,43009401,43009401001,13685
09,43,430094,43009401,43009401001,13686
09,43,430108,43010801,43010801001,13687
09,43,430108,43010801,43010801001,13688
09,43,430108,43010801,43010801001,13689
09,43,430115,43011501,43011501001,13690
09,43,430115,43011501,43011501001,13691
09,43,430115,43011501,43011501001,13692
09,43,430120,43012001,43012001001,13693
09,43,430120,43012001,43012001001,13694
09,43,430120,43012001,43012001001,13695
09,43,430120,43012001,43012001002,13696
09,43,430120,43012001,43012001002,13697
09,43,430120,43012001,43012001002,13698
09,43,430120,43012001,43012001003,13699
09,43,430120,43012001,43012001003,13700
09,43,430120,43012001,43012001003,13701
09,43,430136,43013601,43013601001,13702
09,43,430136,43013601,43013601001,13703
09,43,430136,43013601,43013601001,13704
09,43,430136,43013601,43013601002,13705
09,43,430136,43013601,43013601002,13706
09,43,430136,43013601,43013601002,13707
09,43,430136,43013601,43013601003,13708
09,43,430136,43013601,43013601003,13709
09,43,430136,43013601,43013601003,13710
09,43,430141,43014101,43014101001,13711
09,43,430141,43014101,43014101001,13712
09,43,430141,43014101,43014101001,13713
09,43,430141,43014101,43014101002,13714
09,43,430141,43014101,43014101002,13715
09,43,430141,43014101,43014101002,13716
09,43,430141,43014102,43014102001,13717
09,43,430141,43014102,43014102001,13718
09,43,430141,43014102,43014102001,13719
09,43,430141,43014102,43014102002,13720
09,43,430141,43014102,43014102002,13721
09,43,430141,43014102,43014102002,13722
09,43,430141,43014103,43014103001,13723
09,43,430141,43014103,43014103001,13724
09,43,430141,43014103,43014103001,13725
09,43,430141,43014103,43014103002,13726
09,43,430141,43014103,43014103002,13727
09,43,430141,43014103,43014103002,13728
09,43,430141,43014104,43014104001,13729
09,43,430141,43014104,43014104001,13730
09,43,430141,43014104,43014104001,13731
09,43,430141,43014104,43014104002,13732
09,43,430141,43014104,43014104002,13733
09,43,430141,43014104,43014104002,13734
09,43,430141,43014104,43014104003,13735
09,43,430141,43014104,43014104003,13736
09,43,430141,43014104,43014104003,13737
09,43,430141,43014104,43014104004,13738
09,43,430141,43014104,43014104004,13739
09,43,430141,43014104,43014104004,13740
09,43,430141,43014104,43014104005,13741
09,43,430141,43014104,43014104005,13742
09,43,430141,43014104,43014104005,13743
09,43,430141,43014104,43014104006,13744
09,43,430141,43014104,43014104006,13745
09,43,430141,43014104,43014104006,13746
09,43,430154,43015401,43015401001,13747
09,43,430154,43015401,43015401001,13748
09,43,430154,43015401,43015401001,13749
09,43,430167,43016701,43016701001,13750
09,43,430167,43016701,43016701001,13751
09,43,430167,43016701,43016701001,13752
09,43,430167,43016701,43016701002,13753
09,43,430167,43016701,43016701002,13754
09,43,430167,43016701,43016701002,13755
09,43,430173,43017301,43017301001,13756
09,43,430173,43017301,43017301001,13757
09,43,430173,43017301,43017301001,13758
09,43,430189,43018901,43018901001,13759
09,43,430189,43018901,43018901001,13760
09,43,430189,43018901,43018901001,13761
09,43,430192,43019201,43019201001,13762
09,43,430192,43019201,43019201001,13763
09,43,430192,43019201,43019201001,13764
09,43,430206,43020601,43020601001,13765
09,43,430206,43020601,43020601001,13766
09,43,430206,43020601,43020601001,13767
09,43,430206,43020601,43020601002,13768
09,43,430206,43020601,43020601002,13769
09,43,430206,43020601,43020601002,13770
09,43,430213,43021301,43021301001,13771
09,43,430213,43021301,43021301001,13772
09,43,430213,43021301,43021301001,13773
09,43,430228,43022801,43022801001,13774
09,43,430228,43022801,43022801001,13775
09,43,430228,43022801,43022801001,13776
09,43,430228,43022801,43022801002,13777
09,43,430228,43022801,43022801002,13778
09,43,430228,43022801,43022801002,13779
09,43,430234,43023401,43023401001,13780
09,43,430234,43023401,43023401001,13781
09,43,430234,43023401,43023401001,13782
09,43,430249,43024901,43024901001,13783
09,43,430249,43024901,43024901001,13784
09,43,430249,43024901,43024901001,13785
09,43,430252,43025201,43025201001,13786
09,43,430252,43025201,43025201001,13787
09,43,430252,43025201,43025201001,13788
09,43,430265,43026501,43026501001,13789
09,43,430265,43026501,43026501001,13790
09,43,430265,43026501,43026501001,13791
09,43,430271,43027101,43027101001,13792
09,43,430271,43027101,43027101001,13793
09,43,430271,43027101,43027101001,13794
09,43,430287,43028701,43028701001,13795
09,43,430287,43028701,43028701001,13796
09,43,430287,43028701,43028701001,13797
09,43,430287,43028701,43028701002,13798
09,43,430287,43028701,43028701002,13799
09,43,430287,43028701,43028701002,13800
09,43,430290,43029001,43029001001,13801
09,43,430290,43029001,43029001001,13802
09,43,430290,43029001,43029001001,13803
09,43,430304,43030401,43030401001,13804
09,43,430304,43030401,43030401001,13805
09,43,430304,43030401,43030401001,13806
09,43,430311,43031101,43031101001,13807
09,43,430311,43031101,43031101001,13808
09,43,430311,43031101,43031101001,13809
09,43,430326,43032601,43032601001,13810
09,43,430326,43032601,43032601001,13811
09,43,430326,43032601,43032601001,13812
09,43,430332,43033201,43033201001,13813
09,43,430332,43033201,43033201001,13814
09,43,430332,43033201,43033201001,13815
09,43,430347,43034701,43034701001,13816
09,43,430347,43034701,43034701001,13817
09,43,430347,43034701,43034701001,13818
09,43,430350,43035001,43035001001,13819
09,43,430350,43035001,43035001001,13820
09,43,430350,43035001,43035001001,13821
09,43,430363,43036301,43036301001,13822
09,43,430363,43036301,43036301001,13823
09,43,430363,43036301,43036301001,13824
09,43,430379,43037901,43037901001,13825
09,43,430379,43037901,43037901001,13826
09,43,430379,43037901,43037901001,13827
09,43,430379,43037901,43037901002,13828
09,43,430379,43037901,43037901002,13829
09,43,430379,43037901,43037901002,13830
09,43,430379,43037901,43037901003,13831
09,43,430379,43037901,43037901003,13832
09,43,430379,43037901,43037901003,13833
09,43,430379,43037902,43037902001,13834
09,43,430379,43037902,43037902001,13835
09,43,430379,43037902,43037902001,13836
09,43,430379,43037902,43037902002,13837
09,43,430379,43037902,43037902002,13838
09,43,430379,43037902,43037902002,13839
09,43,430379,43037902,43037902003,13840
09,43,430379,43037902,43037902003,13841
09,43,430379,43037902,43037902003,13842
09,43,430379,43037903,43037903001,13843
09,43,430379,43037903,43037903001,13844
09,43,430379,43037903,43037903001,13845
09,43,430379,43037903,43037903002,13846
09,43,430379,43037903,43037903002,13847
09,43,430379,43037903,43037903002,13848
09,43,430379,43037903,43037903003,13849
09,43,430379,43037903,43037903003,13850
09,43,430379,43037903,43037903003,13851
09,43,430379,43037903,43037903004,13852
09,43,430379,43037903,43037903004,13853
09,43,430379,43037903,43037903004,13854
09,43,430379,43037904,43037904001,13855
09,43,430379,43037904,43037904001,13856
09,43,430379,43037904,43037904001,13857
09,43,430385,43038501,43038501001,13858
09,43,430385,43038501,43038501001,13859
09,43,430385,43038501,43038501001,13860
09,43,430385,43038501,43038501002,13861
09,43,430385,43038501,43038501002,13862
09,43,430385,43038501,43038501002,13863
09,43,430385,43038501,43038501003,13864
09,43,430385,43038501,43038501003,13865
09,43,430385,43038501,43038501003,13866
09,43,430385,43038501,43038501004,13867
09,43,430385,43038501,43038501004,13868
09,43,430385,43038501,43038501004,13869
09,43,430385,43038501,43038501005,13870
09,43,430385,43038501,43038501005,13871
09,43,430385,43038501,43038501005,13872
09,43,430385,43038501,43038501006,13873
09,43,430385,43038501,43038501006,13874
09,43,430385,43038501,43038501006,13875
09,43,430385,43038502,43038502001,13876
09,43,430385,43038502,43038502001,13877
09,43,430385,43038502,43038502001,13878
09,43,430385,43038502,43038502002,13879
09,43,430385,43038502,43038502002,13880
